-7.2054 1.4819 0.3364
-6.9877 1.4584 0.4097
-7.0491 1.4703 0.3371
-6.6692 1.4349 0.3377
-6.2538 1.3923 0.3640
-7.2201 1.4854 0.4276
-6.8211 1.4470 0.3425
-6.2685 1.3937 0.4063
-7.2892 1.4910 0.3763
-6.7639 1.4444 0.3689
-6.3475 1.4043 0.3429
-6.9532 1.4603 0.3300
-6.9423 1.4641 0.3346
-6.4841 1.4101 0.3747
-6.7163 1.4330 0.3863
-6.8527 1.4453 0.3683
-7.0163 1.4582 0.3708
-7.1909 1.4814 0.4017
-7.4566 1.5063 0.3709
-6.7593 1.4404 0.3773
-6.9082 1.4542 0.3346
-6.6642 1.4329 0.3676
-6.9937 1.4606 0.3757
-7.1064 1.4725 0.3635
-6.7357 1.4408 0.3179
-6.3473 1.4022 0.3687
-6.4614 1.4085 0.3484
-6.7525 1.4407 0.3557
-6.9783 1.4628 0.3302
-6.9095 1.4525 0.3299
-6.9829 1.4628 0.4001
-6.4905 1.4140 0.3525
-6.6274 1.4255 0.3661
-7.0665 1.4693 0.3840
-6.8547 1.4490 0.3616
-6.8151 1.4467 0.3855
-6.4707 1.4128 0.3568
-6.3852 1.4040 0.3618
-6.9941 1.4609 0.3441
-6.0434 1.3690 0.3406
-6.4784 1.4150 0.3733
-6.9151 1.4573 0.3525
-6.7162 1.4350 0.4140
-6.6360 1.4260 0.3395
-5.9520 1.3619 0.3694
-6.7729 1.4376 0.3320
-6.7615 1.4399 0.3561
-6.5687 1.4224 0.3545
-6.4995 1.4133 0.3494
-6.7634 1.4425 0.3755
-6.6064 1.4273 0.4172
-6.3920 1.4014 0.3797
-6.7358 1.4394 0.3353
-6.1110 1.3793 0.3463
-6.4893 1.4131 0.3724
-6.9920 1.4644 0.3276
-6.9887 1.4643 0.3163
-6.5782 1.4243 0.3508
-6.3625 1.4009 0.3379
-6.3023 1.3903 0.3748
-6.8805 1.4487 0.3407
-6.9420 1.4528 0.3648
-6.3551 1.3987 0.4081
-6.7121 1.4393 0.3653
-6.9966 1.4627 0.3759
-7.2499 1.4863 0.3945
-6.7682 1.4385 0.3685
-7.2317 1.4904 0.3629
-7.4844 1.5103 0.3394
-7.0604 1.4708 0.3788
-7.3202 1.4944 0.3920
-6.0421 1.3717 0.3822
-6.3348 1.4009 0.3710
-6.9366 1.4553 0.3824
-6.5036 1.4176 0.3748
-6.9341 1.4603 0.3851
-7.1104 1.4725 0.3851
-6.4930 1.4154 0.3596
-6.8860 1.4539 0.3904
-7.0974 1.4719 0.3933
-6.6002 1.4250 0.4011
-7.0890 1.4707 0.3995
-7.2062 1.4856 0.3368
-6.7401 1.4386 0.3844
-6.9987 1.4648 0.3440
-6.3163 1.3996 0.3976
-6.5846 1.4250 0.3882
-6.7157 1.4332 0.3895
-6.3837 1.4061 0.3705
-6.9855 1.4622 0.3414
-7.0035 1.4593 0.3557
-6.4083 1.4031 0.3460
-6.6528 1.4322 0.3274
-6.9603 1.4592 0.3158
-7.1807 1.4828 0.3814
-6.0022 1.3640 0.3898
-6.6233 1.4254 0.3319
-6.2675 1.3927 0.3408
-6.2578 1.3908 0.3539
-6.9944 1.4598 0.3394
-6.6289 1.4320 0.3714
-7.1127 1.4754 0.3882
-6.2590 1.3901 0.3971
-6.8452 1.4475 0.3474
-6.4474 1.4107 0.3215
-6.5626 1.4183 0.3860
-6.7606 1.4418 0.3633
-6.7256 1.4389 0.3770
-6.4286 1.4093 0.3516
-7.0357 1.4665 0.3808
-7.0286 1.4629 0.3608
-7.1419 1.4768 0.3566
-7.0533 1.4663 0.3809
-6.6252 1.4263 0.3708
-6.7859 1.4420 0.3668
-6.2514 1.3910 0.3380
-6.4227 1.4037 0.3870
-6.5103 1.4183 0.3541
-6.8689 1.4506 0.3808
-7.3872 1.5048 0.3236
-7.2659 1.4887 0.3733
-6.3563 1.3965 0.3657
-6.1727 1.3805 0.3774
-6.2820 1.3925 0.3522
-6.2119 1.3915 0.3603
-6.8997 1.4550 0.3849
-6.3813 1.4022 0.3815
-6.3451 1.3950 0.3656
-7.0670 1.4727 0.3479
-6.7288 1.4373 0.3661
-6.6947 1.4323 0.3638
-6.9696 1.4595 0.3362
-6.5691 1.4234 0.3914
-6.2493 1.3896 0.3852
-6.5844 1.4228 0.3764
-7.1447 1.4734 0.3672
-6.5188 1.4153 0.3476
-6.9954 1.4630 0.3990
-6.3921 1.4034 0.3704
-6.4638 1.4085 0.3444
-7.1653 1.4819 0.3598
-6.5122 1.4166 0.4078
-6.6046 1.4257 0.3822
-6.8740 1.4521 0.3431
-6.8447 1.4484 0.3469
-6.7777 1.4442 0.3240
-7.0955 1.4731 0.3805
-7.2630 1.4906 0.3522
-6.5233 1.4192 0.4001
-6.5764 1.4226 0.3470
-7.1749 1.4759 0.3525
-7.1452 1.4796 0.3804
-6.5728 1.4237 0.3586
-6.4203 1.4134 0.3808
-6.9706 1.4563 0.3852
-6.5951 1.4218 0.3782
-7.2541 1.4879 0.4054
-6.1262 1.3765 0.3537
-7.2250 1.4884 0.3367
-6.6139 1.4299 0.3808
-6.6203 1.4265 0.3722
-6.7514 1.4353 0.3768
-6.6801 1.4320 0.3934
-6.4096 1.4049 0.3659
-6.5894 1.4230 0.3933
-6.2779 1.3918 0.3385
-6.6274 1.4267 0.3991
-7.0239 1.4653 0.3568
-6.7047 1.4360 0.3647
-6.0491 1.3687 0.3282
-6.8449 1.4474 0.3468
-6.5279 1.4170 0.3780
-6.4022 1.4046 0.3581
-6.9390 1.4561 0.3652
-6.6273 1.4284 0.3729
-6.4837 1.4125 0.3560
-6.6255 1.4258 0.3537
-7.4567 1.5069 0.3634
-6.8098 1.4460 0.3690
-6.8785 1.4524 0.3410
-6.8823 1.4502 0.3732
-6.5569 1.4193 0.3910
-6.5178 1.4156 0.4304
-7.0315 1.4659 0.3591
-6.7007 1.4348 0.3493
-6.3939 1.4029 0.3711
-6.7300 1.4336 0.3678
-7.3986 1.5035 0.3220
-6.8572 1.4445 0.3639
-5.7257 1.3382 0.3853
-6.7800 1.4420 0.3523
-6.8551 1.4556 0.3651
-6.5032 1.4163 0.3763
-6.5178 1.4205 0.3493
-6.5378 1.4170 0.3376
-6.7359 1.4358 0.3809
-6.8625 1.4535 0.3607
-7.1545 1.4823 0.4018
-6.1282 1.3806 0.3733
-6.6398 1.4301 0.3537
-6.3778 1.4008 0.3372
-6.5532 1.4179 0.3406
-6.5305 1.4195 0.3654
-6.5569 1.4185 0.3380
-7.0793 1.4757 0.3732
-6.8791 1.4501 0.3770
-7.0588 1.4685 0.3765
-6.5242 1.4197 0.3676
-6.4925 1.4112 0.3277
-6.5264 1.4141 0.3703
-6.8811 1.4508 0.3512
-7.2760 1.4894 0.3989
-7.2973 1.4929 0.3945
-6.9734 1.4594 0.3707
-6.6589 1.4318 0.3854
-6.7981 1.4439 0.4096
-6.7213 1.4384 0.3531
-6.6857 1.4368 0.3862
-7.1089 1.4755 0.3515
-6.3518 1.3997 0.4077
-6.8151 1.4490 0.3630
-7.2132 1.4838 0.3705
-6.3942 1.4053 0.3832
-7.6973 1.5281 0.3600
-6.7285 1.4408 0.3819
-6.5366 1.4187 0.3494
-6.9797 1.4645 0.3197
-6.6425 1.4289 0.3926
-6.9607 1.4594 0.3695
-6.7232 1.4344 0.3776
-7.0530 1.4676 0.3509
-7.0972 1.4717 0.3780
-7.2637 1.4893 0.3593
-6.8361 1.4522 0.3805
-6.8224 1.4464 0.3829
-7.3140 1.4937 0.3093
-7.1463 1.4766 0.4028
-6.8709 1.4520 0.3395
-6.8489 1.4468 0.3561
-6.3762 1.4034 0.3442
-6.9301 1.4519 0.3447
-6.5878 1.4220 0.3565
-6.8913 1.4492 0.3608
-6.5280 1.4158 0.3677
-5.8533 1.3502 0.3452
-6.1512 1.3831 0.3606
-7.2095 1.4812 0.3335
-6.7658 1.4388 0.4080
-6.4956 1.4146 0.3543
-7.1900 1.4805 0.3812
-6.5855 1.4223 0.3458
-6.5350 1.4173 0.3430
-6.5891 1.4187 0.4000
-7.1541 1.4792 0.3797
-6.1995 1.3862 0.3687
-7.1332 1.4821 0.3490
-6.8910 1.4508 0.3864
-6.9593 1.4557 0.3988
-6.6891 1.4358 0.3908
-7.1383 1.4778 0.3233
-6.4978 1.4150 0.3624
-7.5090 1.5096 0.3552
-6.7388 1.4394 0.3920
-6.9677 1.4598 0.3735
-6.5633 1.4203 0.3755
-6.7430 1.4388 0.3960
-6.5948 1.4263 0.3729
-6.6320 1.4235 0.3883
-6.0437 1.3712 0.3531
-6.9587 1.4594 0.3757
-7.2463 1.4915 0.3646
-6.7086 1.4351 0.3753
-6.8029 1.4453 0.3604
-6.6721 1.4349 0.3431
-7.0473 1.4679 0.3472
-6.8429 1.4489 0.3347
-5.4925 1.3150 0.3662
-6.5792 1.4255 0.3705
-7.4011 1.5056 0.4073
-6.6469 1.4315 0.3598
-6.8139 1.4471 0.3202
-6.1874 1.3796 0.3728
-7.0713 1.4721 0.3736
-6.9431 1.4589 0.3483
-6.7547 1.4398 0.3995
-6.8793 1.4536 0.3596
-6.6358 1.4299 0.3843
-6.2086 1.3852 0.3305
-6.1318 1.3821 0.3782
-6.7857 1.4407 0.3563
-6.1794 1.3826 0.3481
-6.6705 1.4333 0.3371
-7.3872 1.5023 0.3605
-6.7119 1.4377 0.3259
-7.0854 1.4723 0.3468
-7.0295 1.4655 0.3657
-6.5821 1.4261 0.3536
-6.8701 1.4492 0.3796
-6.9856 1.4570 0.3688
-6.6593 1.4294 0.3366
-6.6802 1.4291 0.3644
-6.9829 1.4599 0.3616
-5.8453 1.3531 0.3559
-6.5818 1.4224 0.3592
-6.8435 1.4438 0.3353
-6.6661 1.4292 0.3635
-6.8036 1.4486 0.3476
-6.4901 1.4127 0.4084
-6.5204 1.4173 0.3896
-6.8945 1.4507 0.3572
-6.6649 1.4313 0.4075
-6.8866 1.4504 0.3700
-6.6058 1.4260 0.3853
-6.5790 1.4234 0.3738
-7.1535 1.4788 0.3821
-6.7454 1.4404 0.3529
-6.8050 1.4451 0.3642
-6.4980 1.4143 0.3701
-6.4971 1.4126 0.3830
-6.9110 1.4556 0.3803
-6.8632 1.4509 0.3716
-6.5660 1.4209 0.3478
-6.7278 1.4427 0.3738
-6.8680 1.4510 0.4033
-6.4135 1.4096 0.3379
-6.7395 1.4357 0.3501
-6.4946 1.4154 0.3809
-7.0328 1.4665 0.3625
-6.3752 1.3990 0.3600
-6.0575 1.3708 0.3840
-6.8017 1.4404 0.3608
-6.6540 1.4314 0.3738
-6.5254 1.4184 0.3916
-6.8509 1.4505 0.3811
-6.9459 1.4572 0.3518
-6.7081 1.4394 0.3586
-6.8623 1.4522 0.3981
-6.5891 1.4234 0.3782
-6.4032 1.4093 0.3680
-6.7883 1.4442 0.3159
-6.5839 1.4195 0.3675
-7.0608 1.4696 0.4024
-5.9491 1.3582 0.4075
-5.9834 1.3638 0.3786
-6.5231 1.4162 0.3768
-7.0247 1.4725 0.3649
-6.9906 1.4615 0.3622
-6.9535 1.4584 0.3828
-6.5953 1.4255 0.3559
-6.5577 1.4175 0.3746
-6.4866 1.4113 0.4035
-7.0023 1.4666 0.3809
-6.6519 1.4276 0.3365
-6.8365 1.4503 0.3794
-6.6500 1.4302 0.3753
-6.6646 1.4307 0.3703
-6.5520 1.4181 0.3783
-7.1048 1.4722 0.3608
-6.3346 1.3980 0.4092
-6.6520 1.4310 0.3858
-7.1843 1.4789 0.3684
-6.8265 1.4457 0.3719
-7.1039 1.4765 0.3628
-6.1266 1.3778 0.3853
-6.3732 1.4006 0.3796
-6.6554 1.4293 0.4009
-6.3945 1.4045 0.3611
-6.7297 1.4394 0.3744
-5.9614 1.3579 0.3664
-7.3043 1.4894 0.3531
-6.9399 1.4570 0.3541
-6.8032 1.4442 0.4007
-6.7271 1.4364 0.3640
-7.0149 1.4676 0.3827
-6.4952 1.4152 0.3828
-6.0189 1.3700 0.3583
-6.5614 1.4212 0.3577
-6.8053 1.4462 0.3704
-6.4798 1.4136 0.3417
-6.4768 1.4101 0.3158
-6.8910 1.4505 0.3789
-6.0855 1.3727 0.3788
-6.7139 1.4366 0.3653
-6.2459 1.3923 0.4113
-6.2475 1.3897 0.3575
-6.7089 1.4350 0.4142
-6.3312 1.4022 0.3679
-6.0518 1.3711 0.3802
-6.6386 1.4344 0.3794
-6.7047 1.4395 0.3856
-7.3737 1.5045 0.3913
-7.5398 1.5197 0.3645
-6.7730 1.4458 0.3972
-6.8883 1.4575 0.3645
-6.5205 1.4154 0.3391
-7.2308 1.4919 0.3697
-6.9823 1.4590 0.3400
-5.8771 1.3538 0.3283
-7.0270 1.4676 0.3772
-6.7233 1.4373 0.3594
-6.6797 1.4297 0.3714
-6.8308 1.4475 0.3684
-6.5636 1.4219 0.3686
-6.3587 1.3981 0.3729
-7.1898 1.4780 0.3865
-7.2444 1.4870 0.3741
-6.6903 1.4300 0.3934
-6.2163 1.3920 0.3431
-5.9618 1.3615 0.3752
-6.7777 1.4409 0.4016
-7.0814 1.4706 0.3941
-6.6333 1.4263 0.3678
-7.2058 1.4859 0.3643
-6.1902 1.3882 0.3642
-6.5835 1.4231 0.3450
-6.8072 1.4460 0.4034
-6.9916 1.4608 0.3653
-6.5089 1.4147 0.3809
-6.9661 1.4647 0.3638
-6.4263 1.4102 0.3444
-6.5244 1.4190 0.3437
-5.9586 1.3604 0.3981
-6.9416 1.4575 0.3606
-6.4651 1.4092 0.3909
-6.0355 1.3700 0.3825
-6.3939 1.4051 0.3583
-6.4573 1.4119 0.3578
-6.7229 1.4381 0.3428
-7.0404 1.4712 0.3556
-6.6246 1.4298 0.4002
-6.6009 1.4248 0.3796
-5.9681 1.3614 0.3805
-6.9447 1.4598 0.3767
-6.6099 1.4234 0.3527
-7.1094 1.4762 0.3520
-7.4284 1.5094 0.3694
-7.0203 1.4632 0.3591
-6.4860 1.4182 0.3942
-6.5001 1.4162 0.3376
-6.9839 1.4643 0.3644
-6.8999 1.4554 0.3841
-6.7605 1.4415 0.3793
-6.5049 1.4125 0.3881
-6.7642 1.4412 0.3664
-7.0041 1.4645 0.3737
-6.6159 1.4299 0.3421
-6.7672 1.4414 0.3284
-7.2649 1.4909 0.3232
-7.7463 1.5371 0.3076
-6.7473 1.4402 0.3474
-6.0313 1.3694 0.3602
-6.3969 1.4041 0.3604
-6.4303 1.4093 0.3859
-6.2256 1.3882 0.3788
-6.8394 1.4512 0.3678
-6.6608 1.4337 0.3377
-6.7685 1.4444 0.3514
-6.9055 1.4534 0.3652
-6.9466 1.4599 0.3829
-6.0711 1.3721 0.3554
-6.7291 1.4373 0.3523
-6.1102 1.3788 0.3785
-6.7874 1.4446 0.3758
-6.2335 1.3869 0.3498
-6.8035 1.4459 0.3682
-6.2467 1.3886 0.3460
-6.3364 1.3993 0.3614
-7.2000 1.4856 0.3496
-6.8474 1.4458 0.3704
-6.2865 1.3911 0.3607
-6.4866 1.4110 0.3779
-6.6482 1.4287 0.3650
-6.7314 1.4317 0.3581
-7.4950 1.5094 0.3777
-6.9694 1.4560 0.3529
-7.2131 1.4825 0.3635
-6.5503 1.4200 0.3435
-7.0645 1.4687 0.3756
-7.1366 1.4727 0.3878
-7.2198 1.4889 0.3195
-7.4660 1.5074 0.2996
-6.6677 1.4311 0.3670
-6.6389 1.4301 0.3770
-6.6039 1.4250 0.3585
-7.0136 1.4626 0.3734
-6.4221 1.4060 0.3593
-7.0278 1.4708 0.3833
-6.2543 1.3904 0.3178
-6.3450 1.3976 0.3528
-6.0705 1.3694 0.3272
-7.2973 1.4900 0.3394
-7.2371 1.4867 0.3583
-7.1982 1.4826 0.3701
-7.1429 1.4771 0.3749
-7.0421 1.4736 0.3123
-6.4979 1.4130 0.3796
-6.5665 1.4221 0.3249
-6.9403 1.4571 0.3960
-6.5039 1.4120 0.4093
-6.8129 1.4455 0.3809
-6.8000 1.4443 0.3673
-6.8777 1.4514 0.3532
-6.8726 1.4508 0.3299
-6.5546 1.4174 0.3802
-6.9206 1.4552 0.3526
-6.6882 1.4368 0.3777
-7.3786 1.5024 0.3519
-6.9150 1.4582 0.4020
-6.6184 1.4240 0.3461
-6.5286 1.4155 0.3448
-6.5689 1.4195 0.3795
-6.5720 1.4231 0.3778
-6.8219 1.4443 0.3381
-6.6466 1.4302 0.3816
-7.0656 1.4693 0.3648
-6.6068 1.4268 0.3792
-7.1716 1.4777 0.3777
-6.8539 1.4525 0.3552
-6.4183 1.4061 0.4080
-7.0106 1.4670 0.3602
-6.8477 1.4449 0.3671
-6.3955 1.4056 0.3900
-6.3986 1.4046 0.3800
-6.8093 1.4436 0.3485
-6.5448 1.4190 0.3783
-6.6897 1.4286 0.3237
-6.2427 1.3862 0.4047
-6.4703 1.4087 0.3728
-6.6905 1.4349 0.3567
-6.8139 1.4477 0.3646
-7.4896 1.5111 0.3641
-6.6050 1.4287 0.3807
-6.9461 1.4551 0.3477
-5.7222 1.3410 0.3756
-6.1293 1.3763 0.3711
-7.0585 1.4689 0.3634
-6.5507 1.4196 0.3766
-7.1209 1.4740 0.3371
-6.5673 1.4237 0.3494
-7.1512 1.4769 0.3599
-5.8339 1.3506 0.3786
-6.3671 1.4005 0.3555
-6.8443 1.4485 0.3413
-6.5378 1.4204 0.3637
-6.5720 1.4203 0.3534
-6.8354 1.4476 0.3481
-6.9275 1.4566 0.3547
-6.6869 1.4288 0.3444
-6.5780 1.4223 0.3507
-6.9915 1.4627 0.4105
-6.9412 1.4600 0.3479
-7.2014 1.4816 0.3547
-5.8334 1.3530 0.4053
-7.2267 1.4845 0.3629
-6.5667 1.4206 0.3305
-7.1105 1.4746 0.3505
-7.3155 1.4980 0.3790
-7.4128 1.5018 0.3382
-7.0422 1.4641 0.3522
-6.5001 1.4181 0.3422
-6.2363 1.3914 0.3581
-7.2788 1.4880 0.3712
-6.4073 1.4037 0.3702
-6.4064 1.4072 0.3670
-6.3051 1.3949 0.3793
-6.4616 1.4085 0.3352
-6.7283 1.4392 0.3758
-6.9849 1.4631 0.3406
-6.4483 1.4068 0.3741
-7.0593 1.4709 0.3899
-6.0439 1.3697 0.3647
-6.3166 1.3965 0.3568
-6.6191 1.4233 0.3917
-6.7973 1.4461 0.3604
-6.3058 1.4000 0.3335
-6.9817 1.4643 0.3350
-6.6489 1.4334 0.3595
-6.5921 1.4235 0.3785
-6.5725 1.4244 0.3611
-6.0396 1.3671 0.3776
